V1	V2	V3	V4	label
344	-3.629651628005629	-2.615930804311167	3.746274525358926	1.5298703745983195	1
345	2.188492747878405	4.096305225589113	-4.780355614522407	-3.068151277343782	1
346	-2.8564139686622414	-4.672420115811979	3.8826444538278224	-1.6363996694784246	0
347	3.1170074656994116	2.2561876880681915	-2.4795491856963503	-3.186000132562839	1
348	-3.5473004843568194	-3.6765506590760766	-2.9070591271060504	4.380866208379446	0
349	2.5851390714854077	3.8844518879950725	-1.4215781906197427	-2.857721466595526	1
350	-3.8337447327618883	-0.6760537159695397	2.0816663111891165	3.849256793466088	1
351	-3.713674277108235	-1.6679475415669547	0.9790717409577643	-4.913014437285412	0
352	-0.22078843615788823	-4.587367412098354	3.953210183409108	5.119389044352044	1
353	-2.250545943570496	-2.410446129366424	-3.677172570376722	2.338287944913085	0
354	-2.207153275479536	-4.063832843962281	3.636964041599623	3.2844244413020673	1
355	-5.2538699357239125	-3.0267325848374123	2.7321690952515527	3.8840187032706712	1
356	0.20906698435145588	-4.385958460481368	4.092263191085486	1.2893225941756081	1
357	3.9006289336065003	-0.4012155830969526	-1.4294993064292518	-3.9064630888617584	1
358	-3.7310976493280723	-2.241873888413493	3.165813396278734	-3.7136444478141373	0
359	-4.107789319859877	-3.700288581669752	-2.0204986691259985	4.206861765631219	0
360	-1.139093427628438	-2.5533457914179407	1.263580399425953	-3.27734210869428	0
361	-2.8478293768429257	-2.7527563376115527	-2.463183903612055	2.7861284913658055	0
362	2.1815962366354644	3.0846364919265765	-3.734466941630611	-3.0946498575935246	1
363	-1.9588723504943566	-2.5242152185101743	-3.74480126949564	4.046381336054839	0
364	-4.078996771400482	-2.1196558149534717	4.591805445243207	-2.808932926768239	0
365	-2.5397296766962567	-2.4478854437633313	4.075270650100077	-2.4299498403634074	0
366	-4.399585095429234	-4.640419226824492	-3.361898833122295	3.1308276396291514	0
367	2.6784969928608913	5.606013268107553	-6.592874427321961	-3.237620641134969	1
368	-1.6022754525783462	-2.2012462751437174	-3.592964601913615	4.585133999608235	0
369	-3.1298437056580846	-4.496560004166176	4.320640808899759	-1.767425208385598	0
370	3.2741803248786745	0.502242688746076	-3.2345424317800537	-3.283904442560751	1
371	-4.824385533689982	-0.779888421776219	2.482277762312485	4.640295975218669	1
372	-3.0572741303726416	-3.2866826070507664	1.9306963235555727	-3.3730469760563055	0
373	3.0429031155127015	4.280265538865264	-3.371231881878006	-3.3373922918970296	1
374	-3.2716478206343274	-2.822371037790746	3.1698402901218943	-3.179652343042955	1
375	-1.6642459379731145	-3.5403915345234673	3.5081840111491145	3.220623769485176	1
376	-2.850540491060655	-3.4529248847414835	-3.5152652586502566	2.5840826658730434	0
377	3.9935874891161296	2.918210867138522	-1.8638419083859066	-4.165225473531645	1
378	2.809591465940622	4.429675802126264	-1.6421997875151115	-2.230922053623058	1
379	-3.70703597028062	-4.043258624353629	2.5931825130206927	-2.9157575265456708	0
380	2.264728642889128	3.6094528760121114	-3.77747309087675	-2.706179039436995	1
381	-0.7299710317214654	-2.277905192365357	3.0675131545375707	3.94683680827937	1
382	-3.4062376510280887	-2.656137056567712	1.2324907828091285	-3.9177534329964083	0
383	-2.611432151757274	-2.6553798408916354	-3.00457476893876	2.96332670279161	1
384	-3.8540666032376487	-1.0138648843420446	3.7351934759432557	-4.040610697697461	0
385	-1.5434008847436849	-2.160774628427	2.5450819749633444	4.492816182974634	1
386	3.481649257156543	1.4968743760563608	-0.15589539649325967	-2.870171958886434	1
387	1.7138931285954913	2.80087923125214	-3.2512107390457383	-2.0519735371434513	1
388	-4.363033049190089	-4.204826961512082	-2.7015690978430094	3.454443825373	0
389	3.6510102426721094	3.1314809745395698	-4.498660400837997	-2.735715064075154	1
390	-4.0756504568066125	-3.100386606933445	2.833327172744221	2.3033993184653108	1
391	-2.45294167712116	-2.383724810493662	4.003907700991311	-2.220248069033695	0
392	-3.418197174642069	-3.1358345883281347	4.120106484933789	-2.4340640589838705	0
393	2.329403407084282	3.1193637486925656	-1.8847620083881875	-2.5059683948500555	1
394	2.489698718383181	3.278407233162574	-2.539801816458477	-2.2825695345258636	1
395	-3.6785295608489843	-4.053231431865233	-3.22333723385388	3.902094871307069	0
396	-6.6881066120604356	-5.562405915307475	-1.1507926610244974	3.8132216600478483	0
397	2.121530359199676	4.232990573993531	-4.14922305940456	-2.12778882961706	1
398	4.0644765284878375	2.8445466785544866	-2.9489785271459485	-2.877203958619053	1
399	-2.240533518431641	-2.58642256618144	3.7926348878391973	3.764305288412416	1
400	-1.6617262280722058	-1.993389458494961	-4.105118781625841	2.441662100880084	0
401	2.3517476495206613	4.014226107017311	-4.155610892268976	-3.743681692548365	1
402	-0.9312173832707185	-1.7924631702068219	-4.401741765873033	4.161337089944723	0
403	-3.024324618350779	-2.2170399504220755	3.5608269726455135	2.917607290651474	1
404	-6.024305209500351	-5.669283147325763	-2.568152602979354	5.245870422058081	0
405	-3.746769509372741	-3.5285356626950426	-3.3815480882189637	1.9634160252181387	0
406	3.0626605457851137	4.403977649637593	-4.674142532584784	-4.3283590338864215	1
407	3.1690531068286423	1.7331119928145504	-0.476941872015356	-3.0893338570957374	1
408	3.2853836999444765	3.4553069566138612	-3.067544387200414	-3.605540382126429	1
409	-4.234553846656089	-3.2992428283296173	1.4443459956953622	3.2538026484229627	1
410	2.253768858613005	2.2424443465237807	-1.8186091601639869	-2.2293799920870727	1
411	-2.00771468842171	-2.6570933677308126	3.5667158490694675	-2.7566323684062892	0
412	-1.353713248278368	-3.356893536838616	1.1245859994188345	-2.809603809010346	0
413	-4.2735904367335875	-1.83636282778666	1.6106842428847183	1.8852080397648865	1
414	-3.86917171035755	-4.446315238820195	3.0746371795445366	-2.6549558813855336	0
415	-2.6412191950776993	-4.209202843666793	3.3510618928684686	3.0641081123262075	1
416	-1.159774153725052	-2.5049520173317537	0.6532780851025621	-3.332307326522668	0
417	-3.672421142990559	-2.4712446540203272	2.603888455188269	3.0099173637741967	1
418	3.357942894181698	3.9531876790185376	-3.4947156581426113	-3.481738389256167	1
419	2.5951337084222206	4.598417581802565	-4.794197073236614	-2.400303246742857	1
420	-2.152786506616036	-4.24532966336011	3.588751053494609	3.6217504006955274	1
421	-5.001554708212182	-4.627266992484318	-2.2011122710554583	2.660067338502458	0
422	-2.72171219382646	-2.4167907378181868	1.9686149166850986	3.4995558713768897	1
423	-4.309026846052862	-3.6459511559013555	-2.4275073163230845	1.4044652699104767	0
424	-3.1505475507193146	-1.466068841338541	2.917892201597005	2.7773177891740866	1
425	-3.5146863142812457	-2.9928917757504676	2.805080981868462	-3.024700888461997	0
426	-4.849630621587668	-2.45906388918765	2.290343659719433	2.649523501567147	1
427	2.3006420364360123	4.469817547531043	-3.5864217146717126	-2.583335937980207	1
428	-1.0851644622154804	-3.062315494076202	3.3483813171909693	3.753091320939766	1
429	-2.495566555974545	-3.691728878502574	3.8107643939571116	1.4120888023317715	1
430	3.8941268066519634	4.068908843116718	-3.5114804198656393	-3.3345640102303236	1
431	-3.3658352076332	-3.9208538420776295	3.2045311697406444	-2.7766538402021292	0
432	-2.295029289718479	-2.4490630883417572	-2.8928565094280883	3.593061273348499	0
433	2.8313310220012657	1.715606336207566	-4.283805796668504	-2.5640940913436827	1
434	1.7385812871482609	2.675499473793011	-2.7918467007383905	-2.1768845529191294	1
435	-5.273652978001772	-2.242616111604047	3.706857547721426	-3.9768242114010515	0
436	-4.406682825604509	-3.1272581820639855	2.2277319777928213	1.122345143816386	1
437	-2.245543315186865	-2.542379881436222	2.0779149726421453	-3.2509836846906874	0
438	-2.5089063469869664	-3.718962542450229	3.4395091324611977	1.4526944164519886	1
439	-3.5324893276159037	-3.089764261143905	-2.4822935527904475	1.8038888241672693	0
440	-1.0186450497906419	-1.7690377526377818	-4.0286396339302195	3.262471084024127	0
441	4.078292292800815	1.321169212401906	1.0961947763037347	-3.1975091019304696	1
442	-4.883908831481644	-0.9383982683906793	1.8575560180297757	1.5821224977208015	1
443	-4.553588138809756	-4.254773502030968	-2.242284879009201	3.1998466716459073	0
444	-2.834770234755744	-3.0065671070363895	-2.585310958887411	4.817066086277924	0
445	-2.8334257585812788	-2.858433879440311	-3.376080590308362	1.874362485447158	0
446	3.292547234101505	3.486572509347945	-4.04999986616619	-3.733345848177096	1
447	2.6324836684311173	2.992190891231191	-1.8056858961605515	-2.866545545807905	1
448	-3.356341689104787	-0.9610614231745589	3.4662930596808117	5.4769508495908905	0
449	-3.525782812141215	-3.928324947467181	2.0720345477112883	-2.9558130735819996	0
450	-4.119124489642298	-3.7660067433634374	-3.0137515549353973	2.763480938408327	0
451	2.4935502631479904	3.1551941056984325	-3.5327360997211126	-2.7664643808698153	1
452	-3.0887131341308045	-2.596944324280964	-1.9828636093132117	2.333363526043498	0
453	-1.4579538977705915	-1.737745433206758	-3.4872322293024047	2.510283254759998	0
454	-1.919007561424466	-2.9720400365807835	1.6734553475999507	-2.9805321791796517	0
455	-2.2829201380111543	-2.548010339185405	3.1972803400563965	2.438094600541573	1
456	2.5100916927298016	3.5882251961572704	-2.216349611815353	-1.6898817805378754	1
457	3.1830468094907394	4.758913461870027	-4.390969768039099	-4.260171560327901	1
458	-4.0260234984540455	-3.7901675658919274	2.344153140320036	0.8860946867829957	1
459	-3.476834254312368	-3.6154610212162313	4.079413718393858	-2.340143698852949	0
460	3.0888017284313225	2.243816009026926	-0.25297390793210095	-2.3154345551557842	1
461	-1.6261213854773673	-1.3649459624237652	-2.9649387447640225	2.57154265965585	0
462	-2.6901705959664057	-3.1063063245172278	3.1893401884776433	2.6710002317385144	1
463	2.542851398103984	1.0719000485644552	-0.41889514347077306	-2.6401544875624983	1
464	-3.211326190964774	-4.644808981327832	4.0850551764974465	1.3811282650190722	1
465	2.1781718734071727	4.653618645808718	-3.1368368417411565	-2.6421993606458707	1
466	-2.9327107267651202	-3.542613567722563	3.1530798558557023	-2.92027051475446	0
467	-5.401097758071698	-4.892691335430833	-2.1774964166531747	3.9629427114274782	0
468	-3.9258961397174503	-2.8339331569371717	2.0475842216481555	1.2841802913552451	1
469	-2.468967798696147	-3.1747446268862567	2.667932917506058	3.013496213845736	1
470	-1.1703944110111344	-1.4530611407141985	-3.3524857446554734	3.484818992362448	0
471	-2.133497847789996	-2.4509504438823164	1.4038384974457316	-3.8392109601001803	0
472	-1.6331058117749453	-5.315050177452823	3.9118266612993304	-0.9101885144137865	0
473	-4.875519213615114	-3.379016523396378	4.121083862573458	-2.9966840901892087	0
474	-3.5634275812167404	-2.5422302987408325	2.731812678739255	2.3392850897642705	1
475	-3.7947335054427915	-4.355629857004382	2.6129319211399347	1.5126488684542845	1
476	3.5758367222287926	2.557056909646086	-2.137046575053926	-2.602469101729977	1
477	-2.7905358392962234	-4.357799592785349	3.5570161806709697	-1.9314858229107266	0
478	3.8890447329317945	2.1493193285168233	-3.998536139075439	-3.657276514873572	1
479	-2.5193623073965976	-3.951143702221967	2.8954940992099933	2.894799874983214	1
480	-2.8962533563265773	-3.69812424687326	3.181661382581716	-2.7086222759064715	0
481	-2.301079252397229	-2.7622708983600255	4.66531155780292	-2.0490959481987105	0
482	-2.157307758811983	-2.020271463422171	1.9530431481610617	-3.622055108554314	0
483	-3.2011207944570153	-2.0657033229300943	2.6212868452720723	3.674242874532656	1
484	-1.5893010543092467	-1.7676905117829462	-3.995414582575896	0.6285775435619301	0
485	1.3720692915438835	4.398624391405454	-5.851320200415649	-2.5458660024853783	1
486	2.2493569516773	3.9404443499083284	-2.3762512270023315	-2.7168973933958602	1
487	-1.622488716838911	-2.6247959720732066	3.1233134092504278	3.197997545740963	1
488	-3.0590500720516687	-3.270903490723659	-3.7070822423660634	2.1451167122135457	0
489	2.6642658378790456	2.73852830999059	-2.776324735485124	-3.6832827014417653	1
490	-2.358029948174428	-2.3113832660338964	-3.311763092557145	2.5066434127550115	0
491	-3.2231311592113547	-3.3688474265724455	3.3309570783100746	-2.945467325237691	0
492	-3.048410350673987	-2.3959526440397316	2.2546324545202028	4.261509025237906	1
493	-3.0830107609247683	-4.146556684249656	3.344807858525013	1.0321925139658006	1
494	2.991320321350447	3.809332330967358	-2.093818215601933	-3.739930838417135	0
495	-0.5960652869699539	-3.4512185267112008	2.460166305901527	-1.8952394565480402	0
496	-2.3280905674176617	-2.574256797066467	2.688082514476294	3.0746110139571567	1
497	-4.243024467371831	-1.6249644829215935	1.6381523854046849	2.4530773432459974	1
498	-5.497934342960332	-1.86029181944764	1.718038180732605	3.564701755750086	1
499	4.329065128061127	2.3184391533628594	-0.454287574639773	-3.25195015650691	1
